Kategori,Judul,Link,Tanggal,Konten
Resep,"Resep Kepiting Saus Padang, Mudah Dan Cepat Membuatnya",https://www.kompas.com/food/read/2024/05/10/163100675/resep-kepiting-saus-padang-mudah-dan-cepat-membuatnya-,10/05/2024,"– Saus padang merupakan bumbu yang populer untuk hidangan seafood seperti keping, cumi-cumi dan udang.
Membuat kepiting saus padang ini cukup sederhana. Bumbu-bumbunya bisa didapatkan dengan cukup mudah.
Anda memerlukan kepiting segar, minyak sayur, bawang bombai, bawang putih, jahe, saus cabai pedas botolan, cabai merah, saus tomat, merica bubuk, saus ikan dan garam.

Simak resep dan cara membuat kepiting saus padang berikut ini, dilansir dari buku resep “SEAFOOD lezat ALA KAKI LIMA” oleh Indriani (2013) terbitan PT Gramedia Pustaka Utama:
Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace)"
Resep,"Resep Brownies Kukus, Cocok Untuk Teman Minum Kopi",https://www.kompas.com/food/read/2024/05/10/153100275/resep-brownies-kukus-cocok-untuk-teman-minum-kopi,10/05/2024,"– Kamu ingin membuat camilan pendamping minum kopi tapi bosan dengan camilan yang itu-itu saja?
Kamu ternyata dapat membuat brownies. Tenang saja karena kamu tidak butuh oven dan hanya perlu mengkukusnya.
Brownies kukus memiliki tekstur yang lebih lembut dan tidak terlalu padat. Selain itu, membuatnya juga tidak begitu sulit.

Simak resep dan cara membuat brownies kukus untuk teman minum kopi, dikutip dari buku resep “100 Resep Kue & Cake Populer Ny. Liem” oleh Chendawati (2018) terbitan PT Gramedia Pustaka Utama:
Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace)
Bahan pertama:

SHUTTERSTOCK/LorenaCirstea Ilustrasi brownies."
Tempat Makan,5 Tempat Nongkrong di Bogor Buka 24 Jam,https://www.kompas.com/food/read/2024/05/10/141700075/5-tempat-nongkrong-di-bogor-buka-24-jam,10/05/2024,"Bagi para pecinta malam atau mereka yang ingin menghabiskan waktu bersama teman dan keluarga kapanpun, Bogor menawarkan beberapa pilihan tempat nongkrong yang buka 24 jam.
Simak rekomendasi cafe Bogor 24 jam berikut ini.

Anami Coffee berada di Jalan A. Yani Nomor 15, Tanah Sereal, Kota Bogor, Jawa Barat. Tempat nongkrong di Bogor yang pertama ini buka 24 jam.
Di sini, kamu bisa menikmati aneka menu minuman seperti menu Manual Brew, Matcha Latte, dan Laurent Drink dengan harga mulai dari Rp 20.000-40.000.
Selain itu, ada pilihan menu masakan mengenyangkan seperti Bakmie Daging, Beef Teriyaki, dan French Fries dengan harga Rp 35.000.

Cafe Rumah Bata berlokasi di Blok Gedung Tujuh Jalan Sekip Blok, Jalan Gedung Tujuh Nomor 12, Bogor.
Cafe di tengah kota Bogor yang menawarkan pengalaman minum kopi racikan yang meninggalkan kesan. Para pengunjung juga bisa berfoto ria dengan latar Cafe Rumah Bata.

Kafe Alam Pancawati berada di Kp.Cipare, Pancawati, Caringin, Kabupaten Bogor, Jawa Barat.
Tempat nongkrong di Bogor yang satu ini buka 24 jam dengan pemandangan kota di ketinggian. Ada pilihan menu masakan seperti Surabi, Bakso, Soto Daging, hingga Soto Kaki.
Harga per menu makannya mulai dari Rp 20.000-40.000.

Cafe Tenda Cangkir Rasa berada di Jalan Balimbing IV Nomor 72, Tegal Gundil, Kota Bogor, Jawa Barat.
Tempat nongkrong Bogor sederhana yang satu ini menawarkan menu olahan mi instan goreng atau rebus dengan aneka topping.
Mulai dari topping telur, keju, kornet, hingga bakso dengan harga mulai dari Rp 5.000-25.000.

Cafe Kembali ke Alam berada di Tugu Utara, Kec. Cisarua, Kabupaten Bogor, Jawa Barat.
Mencari tempat nongkrong yang asyik dan cocok untuk menghabiskan waktu bersama teman atau keluarga? Kembali ke Alam bisa jadi pilihan.
Berada di tengah hutan pinus, Kembali ke Alam menghadirkan udara yang sejuk dan segar, jauh dari hiruk pikuk kota. Pemandangan alam yang indah menjadi pelengkap sempurna untuk menenangkan pikiran dan jiwa.
Cafe ini memiliki area outdoor dan semi outdoor yang luas dan nyaman dengan pemandangan alam untuk berfoto-foto.

A post shared by Kompas.com (@kompascom)"
Tempat Makan,5 Tempat Makan Sekitar Universitas Hasanuddin Makassar,https://www.kompas.com/food/read/2024/05/10/131300775/5-tempat-makan-sekitar-universitas-hasanuddin-makassar-,10/05/2024,"Bagi para mahasiswa Universitas Hasanuddin (Unhas) Makassar, mencari tempat makan enak dan murah bukan lagi hal yang sulit.
Di sekitar kampus, terdapat banyak warung makan legendaris yang telah menemani para mahasiswa selama bergenerasi.


Tak hanya menawarkan rasa yang menggoda, tempat makan ini juga menyimpan cerita dan kenangan bagi para alumni Unhas.
Simak rekomendasi lima tempat makan di Makassar sekitar Universitas Hasanuddin berikut ini.
Warung Barokah berada di Jalan Politeknik, Tamalanrea Indah, Tamalanrea, Kota Makassar, Sulawesi Selatan. Buka dari pukul 08.00-23.30 WIB.
Warung makan di Makassar yang satu ini menawarkan menu seperti Nasi Campur, Nasi Pecel Ayam, dan Nasi Tahu Tempe dengan harga mulai dari Rp 7.000-20.000.

COTO MAKASSAR PINTU SATU UNHAS berlokasi di Jalan Perintis Kemerdekaan KM 10, Tamalanrea Jaya, Tamalanrea. Buka dari pukul 08.00-22.00 WIB.
Di sini, kamu bisa menikmati menu coto khas Makassar dengan nasi putih. Harga per porsinya sekitar Rp 15.000 yang pas di kantong mahasiswa.

Rumah Makan Mace berada di Jalan Sahabat Raya Nomor 3, Tamalanrea Indah, Tamalanrea, Kota Makassar, Sulawesi Selatan. Buka dari pukul 06.00-17.55 WIB.
Ana menu lalapan ayam bakar, ayam goreng, hingga daging dengan harga mulai dari Rp 10.000-25.000.

RM. Lesehan Damai 1 berlokasi di Jalan Perintis Kemerdekaan KM 9, Kelurahan Tamalanrea. Buka dari pukul 10.00-00.00 WIB.
Tempat makan sederhaan ini menawarkan fasilitas makan lesehan. Pilihan menunya didominasi oleh penyetan seperti ayam, tahu, tempe, dan ikan.

Tempat makan yang satu ini berada di Jalan P. Kemerdekaan VIII Nomor 51A, Tamalanrea Jaya, Tamalanrea, Kota Makassar, Sulawesi Selatan.
Ada aneka menu ayam goreng yang dihidangkan dengan nasi dan mi. Salah satu yang bisa kamu coba ada, Samyang Geprek dengan harga sekitar Rp 39.000.

A post shared by Foodplace (@my.foodplace)"
Food News,Kaitan Makanan Ultra Proses dengan Risiko Kematian Dini dan Penyakit,https://www.kompas.com/food/read/2024/05/10/123100275/kaitan-makanan-ultra-proses-dengan-risiko-kematian-dini-dan-penyakit,10/05/2024,"– Mengonsumsi makanan ultra proses dikatakan dapat mengakibatkan risiko kematian dini menurut sebuah penelitian selama 30 tahun. Selain itu, setiap makanan memiliki dampak yang berbeda.
Melansir dari laman CNN Health, terdapat studi yang dilakukan oleh Dr. Mingyang Song dan timnya dari Sekolah Kesehatan Masyarakat TH Chan di Harvard mengenai hubungan risiko kematian dengan konsumsi makanan ultra proses.
Studi ini menganalisis data lebih dari 100.000 profesional kesehatan di Amerika Serikat yang tidak memiliki riwayat kanker, penyakit kardiovaskular atau jantung dan diabetes.
Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace)
Dari tahun 1986 hingga 2018, peserta memberikan informasi tentang kesehatan dan gaya hidup mereka setiap dua tahun sekali.

Peserta studi ini menyelesaikan kuesioner makanan secara rinci setiap empat tahun dan hasil penelitiannya diterbitkan dalam jurnal The BMJ.
Kuesioner menunjukkan bahwa kelompok yang mengonsumsi makanan ultra proses paling sedikit rata-rata makan sekitar tiga porsi sehari, sedangkan kelompok tertinggi rata-rata makan tujuh porsi sehari.
Penelitian menemukan bahwa mereka yang mengonsumsi makanan ultra proses dalam jumlah tertinggi, memiliki risiko kematian 4 persen lebih tinggi karena berbagai penyebab, termasuk risiko kematian akibat penyakit neurodegeneratif yang meningkat sebesar 9 persen.
Song mengatakan, cukup ada hubungan antara makanan ultra proses dengan risiko kematian dan penyakit. Namun, dampak setiap makanan ultra proses berbeda.
SHUTTERSTOCK/DENISMART Ilustrasi sosis, salah satu olahan daging turut meningkatkan risiko diabetes tipe 2.
“Hubungan ini terutama dipengaruhi oleh beberapa subkelompok, termasuk daging olahan dan minuman manis dengan gula atau minuman dengan pemanis buatan,” katanya.
Menurut profesor emerita nutrisi studi makanan dan nutrisi Paulette Goddard kesehatan masyarakat di Universitas New York Dr. Marion Nestle, temuan Song memang sejalan dengan banyak penelitian lain di lapangan.
Namun, yang membuat penelitian Song unik adalah penguraian subkelompok berbeda dalam kategori makanan ultra proses.

Song juga tidak serta merta menyarankan untuk menolak semua makanan ultra proses karena kategori makanannya yang beragam.
“Sereal, roti gandum misalnya, juga termasuk makanan ultra proses, tapi mengandung berbagai nutrisi bermanfaat seperti serat, vitamin, dan mineral,” ujar Song.
Menurut dia, masyarakat harus menghindari atau membatasi konsumsi makanan ultra proses tertentu, seperti daging olahan, serta minuman manis dengan gula dan pemanis buatan."
Resep,"Resep Acar Bandeng Asam Manis, Lauk Makan Nasi Hangat",https://www.kompas.com/food/read/2024/05/10/120900475/resep-acar-bandeng-asam-manis-lauk-makan-nasi-hangat,10/05/2024,"Hidangan acar bandeng selalu menjadi pilihan favorit untuk menemani nasi hangat. Perpaduan rasa manis, asam, dan gurih yang sempurna berpadu dengan daging ikan bandeng yang lembut.
Resep acar bandeng asam manis ini mudah dibuat dan hanya membutuhkan bahan sederhana yang mudah ditemukan di dapur.
Dengan bandeng sebagai bahan utama, resep ini menghasilkan acar bandeng yang cukup untuk 4-5 porsi. Dalam buku ""Resep Masakan Nasional"" (2016) oleh Ny. Wulandari terbitan CV.Aneka Ilmu berikut ini.




A post shared by Foodplace (@my.foodplace)"
Resep,"Resep Pepes Ikan Mas, Lauk Makan Nasi Hangat",https://www.kompas.com/food/read/2024/05/10/113100375/resep-pepes-ikan-mas-lauk-makan-nasi-hangat,10/05/2024,"– Ikan mas biasanya merupakan ikan hias yang dipelihara di akuarium. Namun, ternyata ikan mas juga bisa dimasak.
Salah satu cara memasak ikan mas adalah digoreng, atau juga bisa dimasak dengan membuatnya menjadi pepes.
Pepes ikan mas ini dibuat dengan ikan mas, bawang merah, bawang putih, kemiri, kunyit, jahe, terasi, asam jawa, serai, daun salam, cabai rawit, daun jeruk, kemangi dan garam.

Membuatnya tidak begitu sulit, simak resep pepes ikan mas untuk lauk makan nasi hangat berikut ini, dikutip dari buku resep “Resep Pepes Ikan Paling Gampang” oleh Lilly T. Erwin (2013) terbitan PT Gramedia Pustaka Utama:
Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace)

DOK.SHUTTERSTOCK/Agnes Lisa Marlina Ilustrasi pepes ikan mas untuk menu makan siang."
Resep,"Resep Dadar Jagung Manis, Tidak Lembek Walau Sudah Dingin",https://www.kompas.com/food/read/2024/05/10/104500775/resep-dadar-jagung-manis-tidak-lembek-walau-sudah-dingin,10/05/2024,"Ada cara membuat dadar jagung tidak lembek walau sudah dingin. Salah satunya, gunakan campuran tepung terigu dan telur.
Gunakan jagung manis yang masih muda agar lebih empuk dan manis. Selain itu, tambah dengan daun seledri dan daun bawang agar aromanya maksimal.
Dalam buku ""Resep Masakan Nasional"" (2016) oleh Ny. Wulandari terbitan CV.Aneka Ilmu, bikin untuk 6-7 porsi makan.




A post shared by Foodplace (@my.foodplace)"
Tips Kuliner,"Cara Memasak Ayam agar Kulitnya Renyah, Hanya Pakai Garam",https://www.kompas.com/food/read/2024/05/10/103100675/cara-memasak-ayam-agar-kulitnya-renyah-hanya-pakai-garam,10/05/2024,"– Ingin mengolah stok ayam di rumah tapi bingung bagaimana caranya agar kulitnya bisa renyah? Kamu dapat mengikuti cara ini untuk membuat ayam agar kulitnya bisa renyah.
Kulit ayam yang renyah tentunya membuat sajian ayam goreng makin nikmat karena ada sensasi ""kriuk-kriuk"" ketika digigit.
Cara membuatnya tidak begitu sulit, yang kamu butuhkan hanya garam dan kesabaran agar dapat membuat ayam yang akan kamu masak memiliki kulit yang renyah.

Simak cara membuat ayam dengan kulit renyah yang Kompas.com rangkum berikut ini dikutip dari laman The Spurce Eats:
Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace)
Kelembapan mengurangi tekstur renyah pada makanan, sehingga menghilangkannya adalah tujuan penting.
Cara terbaik adalah dengan mengasinkan ayam secara kering, yaitu dengan mengoleskan garam yang tebal pada kulit ayam dan memberikan waktu bagi garam untuk bekerja.

Mengutip dari laman The Spurce Eats, ""Garam akan mengeluarkan kelembapan dari kulit, serta memberikan kelembapan jauh di dalam,"" kata Matt Moore, penulis Butcher on the Block.
Moore merekomendasikan penggunaan garam kosher untuk mengasinkan ayam karena teksturnya yang kasar memudahkan dalam penggunaan. Diperlukan sekitar 1 sendok teh garam kosher per pon ayam, atau setengahnya jika menggunakan garam halus.
Untuk mengasinkan ayam, setidaknya dibutuhkan satu jam sebelumnya jika menggunakan potongan ayam dan idealnya 24 jam jika menggunakan ayam utuh.
Untuk hasil yang terbaik, kamu bisa menaburkan garam di atas ayam dan kemudian gosokkan garam ke seluruh bagian ayam.
iStockphoto/Sebalos Bahaya konsumsi garam berlebihan bagi penderita darah tinggi.
Selanjutnya, letakkan dengan kulit menghadap ke atas di atas rak kawat di atas loyang sebelum didinginkan.
Setelah itu jangan menutup ayam saat saat disimpan di dalam kulkas karena lingkungan kering dapat membantu menarik kelembapan dari kulit.

Untuk menjaga ayam agar tetap aman, letakkan ayam di rak paling bawah kulkas dengan jarak yang cukup jauh dari makanan lain dan pastikan untuk membersihkan permukaannya setelah mengeluarkan ayam dan sebelum mengisi kembali kulkas.
Setelah mengasinkan ayam, jangan membilas garamnya agar proses pengeringan kulitnya tetap berlangsung.
Dok. Shutterstock/AndiPrdn Ilustrasi kulit ayam cabai garam.
Langsung masak di atas api dalam wajan dengan menggunakan teknik “pan searing” untuk mendapatkan kulit ayam yang renyah."
Resep,"Resep Bumbu Pecel 500 Gram, Gurih Diolah dengan Santan",https://www.kompas.com/food/read/2024/05/10/093900975/resep-bumbu-pecel-500-gram-gurih-diolah-dengan-santan,10/05/2024,"Bagi para pecinta kuliner Nusantara, pecel adalah hidangan yang tak boleh dilewatkan.
Perpaduan rasa gurih, pedas, dan manisnya bumbu pecel berpadu sempurna dengan berbagai sayuran segar, menciptakan sensasi rasa yang kaya dan tak terlupakan.
Ada resep bumbu pecel yang diolah dengan santan, menghasilkan rasa gurih yang semakin mantap dan tekstur yang lebih creamy.
Resep ini cukup mudah dibuat dan hanya membutuhkan bahan-bahan sederhana yang mudah ditemukan di dapur.
Dengan 500 gram kacang tanah sebagai bahan utama, resep ini menghasilkan bumbu pecel yang cukup untuk 10-15 porsi.
Dilansir dari buku ""Resep Masakan Nasional"" (2016) oleh Ny. Wulandari terbitan CV.Aneka Ilmu, bikin untuk stok bumbu di rumah.




A post shared by Foodplace (@my.foodplace)"
Resep,"Resep Cupcake Kukus Tanpa Oven, Bisa Jadi Ide Untuk Jualan",https://www.kompas.com/food/read/2024/05/10/093100075/resep-cupcake-kukus-tanpa-oven-bisa-jadi-ide-untuk-jualan-,10/05/2024,"– Ingin membuat cupcake tapi tidak punya oven di rumah? Kamu bisa membuatnya dengan cara dikukus.
Selain disantap, cupcake kukus ini juga bisa kamu jadikan sebagai ide untuk jualan karena membuatnya cukup mudah.
Terlebih, bahan untuk membuat cupcake ternyata juga tidak terlalu banyak dan bisa dengan mudah didapatkan.
Mengutip dari buku resep “400 RESEP Kue Minuman & Terfavorit untuk Usaha Boga” oleh Sisca Soewitomo (2013) terbitan PT Gramedia pustaka Utama, berikut resep dan cara membuat cupcake kukus untuk ide jualan:
Sebuah kiriman dibagikan oleh Foodplace (@my.foodplace)"
Edu,"Kisah Wahyu dan Maya, Penyandang Tunanetra Ikut UTBK di UNY",https://www.kompas.com/edu/read/2024/05/10/204154571/kisah-wahyu-dan-maya-penyandang-tunanetra-ikut-utbk-di-uny,10/05/2024,"Keterbatasan tidak jadi penghalang bagi penyandang disabilitas untuk ikut Ujian Tertulis Berbasis Komputer Seleksi Nasional Berdasarkan Tes (UTBK SNBT) 2024.
Wahyu Ishlakhuddin Ar Mansyah misalnya, ia merupakan penyandang disabilitas netra atau tunanetra yang ikut UTBK SNBT di Universitas Negeri Yogyakarta (UNY).
Dikutip dari laman resmi UNY Alumni MAN 2 Sleman itu memilih prodi S1 Pendidikan Luar Biasa Fakultas Ilmu Pendidikan dan Psikologi UNY sebagai tujuan kuliahnya.
Meski memiliki keterbatasan penglihatan namun Wahyu tetap tidak patah semangat untuk menempuh jenjang pendidikan yang lebih tinggi di perguruan tinggi negeri (PTN).

Wahyu juga menempuh berbagai usaha untuk bisa lolos UTBK SNBT diantaranya mengikuti bimbingan belajar online.
Senada dengan Wahyu, Oktaviola Maya Tantri Ramadani peserta UTBK SNBT penyandang tunanetra juga mempersiapkan diri ikut UTBK.
Maya mempersiapkan diri ikut UTBK dengan belajar giat termasuk mengikuti bimbingan belajar online dan try out yang ada di sekolahnya.
""Di SMA 1 Sewon merupakan sekolah inklusi, sudah tersedia fasilitas yang mendukung,"" kata Maya dikutip dari laman resmi UNY, Senin (6/5/2024).
Maya yang merupakan gadis kelahiran 7 Mei 2006 itu juga memilih program studi Pendidikan Luar Biasa Fakultas Ilmu Pendidikan dan Psikologi UNY sebagai tujuan kuliahnya.

Ketua Admisi UNY Bambang Saptono mengatakan, bahwa UNY melayani peserta UTBK berkebutuhan khusus.
Layanan yang diberikan UNY adalah penempatan peserta tunadaksa di tempat strategis yang mudah diakses, penyediaan kursi roda dan pendamping khusus.
Sedangkan bagi tunanetra dialokasikan waktu tes pada 2 Mei 2024 di ruang tersendiri dengan pendamping dari dosen program studi Pendidikan Luar Biasa yang berpengalaman.
Penanggung jawab Lokasi (PJL) Ruang Laboratorium IDB FEB UNY Maimun Sholeh mengatakan, komputer yang digunakan mengerjakan soal UTBK calon mahasiswa berkebutuhan khusus mempunyai spesifikasi tersendiri termasuk adanya fasilitas software dan audio yang mendukung.
Harapannya fasilitas itu dapat mengurangi kendala yang terjadi sehingga peserta disabilitas bisa mendapatkan hasil tes yang terbaik.
“Bagi para tunanetra yang melakukan tes di UNY kami sediakan pendamping masing-masih satu orang per calon mahasiswa yang diambil dari prodi Pendidikan Luar Biasa Fakultas Ilmu Pendidikan dan Psikologi UNY” jelas Maimun."
Edu,"Rancang Stasiun Cuaca Mini Berbasis IoT, Tim Prodi Teknik Elektro UBL Raih Hibah PKM",https://www.kompas.com/edu/read/2024/05/10/203326071/rancang-stasiun-cuaca-mini-berbasis-iot-tim-prodi-teknik-elektro-ubl-raih,10/05/2024,"Tim mahasiswa Teknik Elektro Universitas Budi Luhur (FT-UBL) angkatan 2022 berhasil meraih hibah pendanaan Program Kreativitas Mahasiswa (PKM) dari Kemendikbudristek tahun 2024.
Proposal PKM 2024 skema pendanaan dibuka sejak 4 Maret hingga 18 April 2024, disusul kemudian pengumuman proposal yang lolos pada 19 April 2024. PKM dilaksanakan kurun 19 April-18 Agustus 2024.
Tim yang diketuai Rizka Aulia ini mengusung proposal PKM Karsa Cipta dengan judul ""Rancang Bangun Stasiun Cuaca Mini Berbasis IoT untuk Memonitoring Cuaca Secara Real Time dan Memiliki Kemampuan Prediksi"".
Tim terdiri atas anggota Didi Kristanto, Edry Jenny Natalie, Hafiz Muhammad Zain, Reinald Reyhan Rakhman dengan dosen pembimbing Akhmad Musafa. Fakultas Teknik UBL sendiri telah beberapa kali meloloskan tim meraih pendanaan PKM sejak tahun 2019.
Dalam proyek ini, Rizka dan tim membuat rancang bangun stasiun cuaca mini yang dapat mengukur parameter cuaca seperti iradiasi matahari, suhu dan kelembaban udara, kecepatan angin, dan juga curah hujan, serta memiliki kemampuan prediksi kondisi cuaca untuk satu hari, satu minggu dan satu bulan ke depan.
Selain itu, stasiun cuaca ini juga terintegrasi dengan IoT sehingga informasi dan prediksi cuaca yang dihasilkan dapat diakses secara luas oleh masyarakat.
Dekan Fakultas Teknik UBL, Putri Suryandari menjelaskan, setiap tahun Kemendikbudristek melalui Ditjen Diktiristek selalu menyelenggarakan kompetisi program kreativitas mahasiswa, bertaraf nasional.
Kegiatan dilakukan dalam rangka memandu mahasiswa untuk menjadi pribadi yang tahu aturan, taat aturan, kreatif, inovatif, dan objektif kooperatif dalam membangun keragaman intelektual.
”Sejak tahun 2019, prodi Elektro UBL selalu memenangkan PKM Dikti, sehingga sudah 5 tahun berturut-turut memenangkan program ini,” ungkap Putri.
Dia optimistik, di tahun mendatang akan lebih banyak lagi mahasiswa Fakultas Teknik Universitas Budi Luhur yang akan memenangkan pendanaan Program Kreativitas Mahasiswa.

Dia menyampaikan Prodi Teknik Eletro Universitas Budi Luhur memiliki tiga program peminatan sesuai dengan kebutuhan modernisasi, yaitu Teknik Telekomunikasi dan Multimedia, Teknik Kontrol dan Otomasi Industri, serta Teknik Kendaraan Listrik.
""Ketiga peminatan tersebut merupakan program yang sangat diminati oleh siswa-siswi SMK maupun SMU saat ini,"" pungkas Putri."
Edu,"6 Jalur Mandiri UIN Jakarta 2024 Dibuka, Segera Cek",https://www.kompas.com/edu/read/2024/05/10/181253871/6-jalur-mandiri-uin-jakarta-2024-dibuka-segera-cek,10/05/2024,"Universitas Islam Negeri (UIN) Syarif Hidayatullah Jakarta membuka pendaftaran mahasiswa baru tahun akademik 2024/2025 melalui jalur Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri non-Reguler.
Wakil Rektor Bidang Akademik UIN Syarif Hidayatullah Jakarta Prof. Ahmad Tholabi Kharlie mengatakan, UIN Syarif Hidayatullah menyediakan enam jalur seleksi mandiri.
""Alhamdulillah. Sesuai jadwal penerimaan yang telah ditetapkan, UIN Syarif Hidayatullah Jakarta, Senin 6 Mei 2024, membuka pendaftaran masuk jalur SPMB Mandiri Non-Reguler,"" kata Prof. Ahmad dikutip dari laman resmi UIN Syarif Hidayatullah Jakarta, Rabu (9/5/2024).
Berikut enam jalur SPMB UIN Syarif Hidayatullah Jakarta 2024:

1. Jalur prestasi
Jalur prestasi di UIN Syarif Hidayatullah merupakan seleksi yang diperuntukkan bagi calon mahasiswa yang memiliki prestasi di tingkat nasional maupun Internasional.
Prestasi itu baik di bidang akademik seperti olimpiade sains, penulisan karya tulis ilmiah, Qiraatul Kutub dan lain-lain. Sementara prestasi non akademik antara lain olahraga, seni, dan tahfidz Alquran minimal 15 juz.
2. Talent scouting
Talent scouting merupakan jalur seleksi yang diselenggarakan secara terbatas pada sekolah yang telah memiliki Nota Kesepahaman (MoU) dengan UIN Syarif Hidayatullah Jakarta.
Proses seleksi pola ini dilakukan dengan penilaian terhadap evaluasi nilai rapor kelas 10 semester 1 sampai dengan kelas 12 semester 5. Kemudian bukti prestasi melalui piagam atau sertifikat, dan hasil wawancara oleh tim fakultas.
3. Seleksi pemerataan kesempatan belajar
Seleksi pemerataan kesempatan belajar adalah jenis seleksi yang ditawarkan di jalur SPMB Mandiri Non-Reguler untuk memberi kesempatan belajar di UIN Jakarta bagi para calon mahasiswa dari wilayah Tertinggal, Terluar dan Terdepan (3T) berdasarkan Perpres Nomor 63 Tahun 2020 tentang Penetapan Daerah Tertinggal 2020-2024.
Proses seleksi pemerataan kesempatan belajar dilakukan dengan penilaian terhadap bukti domisili sesuai wilayah 3T dengan dibuktikan oleh KTP dan Kartu Keluarga dari wilayah domisili), evaluasi nilai rapor kelas 10 semester 1 sampai dengan kelas 12 semester 5, dan hasil wawancara oleh tim fakultas.


4. Seleksi berdasarkan uasil nilai UTBK-SNBT dan UM-PTKIN
Seleksi ini merupakan penerimaan mahasiswa baru dengan menggunakan hasil nilai UTBK SNBT atau UM-PTKIN tahun 2024."
Edu,Cek Biaya Kuliah di Telkom University Kampus Bandung dan Surabaya,https://www.kompas.com/edu/read/2024/05/10/180509171/cek-biaya-kuliah-di-telkom-university-kampus-bandung-dan-surabaya,10/05/2024,"Sebagai salah satu perguruan tinggi swasta (PTS) terbaik di Indonesia, Telkom University atau Tel-U kini tak hanya punya kampus di Bandung, Jawa Barat dan Jakarta. Telkom University juga punya kampus di Surabaya, Jawa Timur.
Siswa yang ingin kuliah di Telkom University, perlu tahu biaya kuliah yang perlu dipersiapkan. Khususnya calon mahasiswa yang akan kuliah di tahun akademik 2024/2025 ini.
Kompas.com rangkumkan biaya kuliah di Telkom University Kampus Utama yakni di Bandung dan Surabaya. Sehingga calon mahasiswa yang mau kuliah di Telkom University bisa mempersiapkan biaya yang harus dipersiapkan.
Biaya kuliah Telkom University di Kampus Utama, Bandung. Biaya kuliah Telkom University terdiri dari beberapa komponen pembiayaan, yakni:

1. UP3 (Uang Partisipasi Penyelenggaraan Pendidikan) adalah uang pembangunan. UP3 hanya dibayarkan 1 kali di awal pendaftaran.2. SDP2 (Sumbangan Dana Pengembangan Pendidikan Reguler) adalah uang sumbangan. SDP2 hanya dibayarkan 1 kali di awal pendaftaran. Biaya SDP2 dibedakan berdasarkan jalur seleksi yang diikuti, yaitu:
Jalur Reguler, seluruh jalur seleksi yang dibuka selain jalur USMJalur USM, jalur khusus Undangan Seleksi Mitra (USM)3. BPP (Biaya Penyelenggaraan Pendidikan) adalah biaya pendidikan yang dibayarkan setiap semester selama perkuliahan.
Berikut biaya kuliah di Telkom University untuk tahun akademik 2024/2025:
1. S1 Teknik Telekomunikasi
2. S1 Teknik Elektro
3. S1 Teknik Komputer
4. S1 Smart Science and Technology
5. S1 Teknik Biomedis
6. S1 Electrical Energy Engineering
7. S1 Sistem Informasi
8. S1 Teknik Industri"
Edu,"KIP Kuliah Salah Sasaran, Komisi X: Perlu Pembaruan Sistem Verifikasi",https://www.kompas.com/edu/read/2024/05/10/180339471/kip-kuliah-salah-sasaran-komisi-x-perlu-pembaruan-sistem-verifikasi,10/05/2024,"Wakil Ketua Komisi X DPR RI Dede Yusuf Macan Effendi menyoroti masih terjadinya penyaluran Kartu Indonesia Pintar (KIP) Kuliah yang kurang tepat sasaran.
Menurut Dede, dalam penyaluran KIP Kuliah diperlukan pembaharuan sistem verifikasi yang melibatkan kerja sama antara pemerintah dan universitas.
""Verifikator KIP Kuliah adalah pemerintah bersama dengan kampusnya. Jika terjadi salah sasaran, ini berarti harus dipertanyakan apakah kampus tidak melakukan fungsi reviewing para penerima KIP ini setiap tahun,"" kata Dede dikutip dari laman resmi DPR RI, Jumat (10/5/2024).

Dede mengatakan, data dari Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemdikbud Ristek) menunjukkan bahwa program KIP Kuliah diharapkan mendukung lebih dari 200.000 mahasiswa setiap tahunnya.
Namun, nyatanya masih ada laporan-laporan yang menunjukkan banyak penerima KIP Kuliah yang kondisi ekonominya telah berubah tetapi masih menerima bantuan.
Dede menuturkan, hal ini menunjukkan adanya kebutuhan mendesak untuk peningkatan dan pembaruan dalam sistem verifikasi dan peninjauan ulang penerima KIP Kuliah.
Tujuannya untuk memastikan bahwa program tersebut tepat sasaran dan hanya membantu mahasiswa yang memang membutuhkan dukungan finansial untuk pendidikan mereka.
Menurut Dede, kondisi ekonomi seseorang bisa berubah termasuk seperti kondisi orangtua yang mengangsur-angsur menjadi mampu ataupun mahasiswa penerima KIP Kuliah sendiri yang memiliki pekerjaan dengan penghasilan baik.

Oleh karena itu, lanjut Dede, ketika penerima KIP Kuliah sudah masuk golongan ekonomi mampu, maka seharusnya tidak lagi menerima bantuan KIP Kuliah.
""Ketika sudah mampu, seharusnya mereka tidak lagi menerima KIP Kuliah. Dan kampus serta Kementerian Pendidikan adalah yang tahu kondisi ini melalui review tahunan"" ujarnya.
""Peninjauan penerima KIP tidak hanya harus berdasarkan prestasi akademik seperti nilai IPK saja, tetapi juga kondisi ekonomi mahasiswa tersebut,"" pungkas dia."
